"id_pagamento","data_pagamento","valor_pago","metodo_pagamento","id_pedido"
9276,2021-01-30,293.85,PayPal,4498
9277,2022-06-23,490.67,PayPal,1152
9278,2020-04-08,782.24,PayPal,8282
9279,2023-08-13,751.38,Cartão de Crédito,6532
9280,2022-11-19,995.42,Pix,7909
9281,2021-02-11,622.68,Boleto,1696
9282,2020-01-17,298.75,Pix,2440
9283,2022-02-24,365.13,PayPal,8379
9284,2020-05-28,726.65,Boleto,7981
9285,2023-10-05,187.72,Pix,1114
9286,2020-01-03,357.09,Boleto,2230
9287,2023-04-19,490.56,Pix,8931
9288,2021-12-14,28.01,Boleto,440
9289,2020-10-23,405.22,Cartão de Crédito,1385
9290,2023-09-15,354.75,PayPal,9757
9291,2020-05-30,277.08,Cartão de Crédito,8978
9292,2023-09-10,688.2,Cartão de Crédito,9518
9293,2021-01-06,874.82,Pix,4316
9294,2020-04-17,711.76,Pix,9453
9295,2022-11-05,311.79,Pix,5825
9296,2021-05-01,765.75,Boleto,3017
9297,2023-06-17,917.65,Boleto,3061
9298,2020-05-09,654.9,Cartão de Crédito,9620
9299,2022-12-29,21.68,Pix,3509
9300,2022-07-14,856.55,Cartão de Crédito,5009
9301,2022-12-05,311.82,Boleto,7873
9302,2022-02-20,921.88,PayPal,4966
9303,2022-08-25,958.23,Pix,622
9304,2020-06-24,124.9,PayPal,6301
9305,2020-07-07,28.5,PayPal,8813
9306,2021-12-04,521.72,Pix,6829
9307,2023-12-25,727.02,PayPal,24
9308,2020-09-19,670.82,Cartão de Crédito,2968
9309,2020-01-09,896.07,Pix,8780
9310,2022-10-26,465.82,Boleto,2187
9311,2022-07-29,966.39,Cartão de Crédito,1013
9312,2023-02-13,454.05,Pix,8436
9313,2021-09-05,768.24,Boleto,9759
9314,2022-03-30,184.86,Cartão de Crédito,4806
9315,2020-06-16,252.63,Pix,5910
9316,2023-04-30,490.35,PayPal,8888
9317,2022-03-02,462.18,Boleto,4599
9318,2022-12-20,829.62,PayPal,4019
9319,2023-07-19,848.19,PayPal,5211
9320,2022-11-12,655.57,Boleto,3189
9321,2020-08-27,329.74,PayPal,9832
9322,2020-09-08,262.43,Boleto,3897
9323,2022-11-18,222.57,Boleto,7694
9324,2021-06-24,651.21,Cartão de Crédito,9073
9325,2021-03-16,870.66,PayPal,597
9326,2023-02-20,714.29,Cartão de Crédito,6828
9327,2022-05-01,487.56,Boleto,9765
9328,2022-01-08,18.07,PayPal,3106
9329,2020-08-10,598.29,Pix,99
9330,2022-07-22,882.34,PayPal,7367
9331,2023-06-15,676.55,Pix,9590
9332,2021-02-01,701.26,PayPal,5982
9333,2020-06-16,875.02,Boleto,606
9334,2022-05-15,820.17,Pix,5106
9335,2023-06-01,10.26,Cartão de Crédito,2272
9336,2022-09-14,614.15,Pix,6388
9337,2020-05-19,672.05,Boleto,6153
9338,2023-02-24,519.99,Boleto,8474
9339,2021-08-30,449.5,Boleto,6730
9340,2022-04-28,634.56,Boleto,1018
9341,2020-05-19,441.61,PayPal,8974
9342,2020-05-29,474.2,Boleto,9952
9343,2022-06-24,238.16,Boleto,6298
9344,2020-11-10,860.32,Cartão de Crédito,2847
9345,2023-10-15,398.13,Pix,1608
9346,2021-09-27,738.57,Pix,1036
9347,2021-04-05,496.86,PayPal,6527
9348,2020-05-15,88.36,Boleto,9219
9349,2023-04-20,273.73,Boleto,6968
9350,2020-01-11,85.92,Pix,7052
9351,2022-12-09,725.6,PayPal,9315
9352,2020-05-23,656.56,Pix,9717
9353,2021-10-27,680.04,PayPal,2147
9354,2020-06-07,666.99,Cartão de Crédito,583
9355,2020-12-20,938.0,Boleto,9160
9356,2022-08-24,986.04,Pix,8231
9357,2023-03-17,191.66,Boleto,7982
9358,2020-07-18,609.52,Pix,8072
9359,2022-03-28,995.07,PayPal,3973
9360,2021-12-01,802.41,PayPal,4371
9361,2023-06-16,561.25,Pix,1105
9362,2023-04-23,520.34,Cartão de Crédito,3613
9363,2022-05-22,690.21,PayPal,9444
9364,2023-12-21,419.7,PayPal,1028
9365,2021-08-27,46.15,Boleto,5762
9366,2021-04-12,611.16,Boleto,7113
9367,2023-08-22,224.3,Boleto,2642
9368,2022-12-17,155.14,Cartão de Crédito,8269
9369,2020-06-13,444.96,PayPal,3385
9370,2023-05-06,140.83,Cartão de Crédito,390
9371,2021-11-02,626.2,Cartão de Crédito,9859
9372,2022-09-18,197.8,Pix,2641
9373,2021-05-23,610.62,Boleto,7641
9374,2022-09-19,417.2,Cartão de Crédito,8065
9375,2023-05-09,355.01,Cartão de Crédito,3002
9376,2023-05-04,242.76,Cartão de Crédito,7711
9377,2023-07-24,991.27,Pix,1594
9378,2020-03-09,851.9,Pix,6950
9379,2020-04-12,596.21,PayPal,6183
9380,2020-07-12,881.05,PayPal,7499
9381,2021-07-07,854.34,Pix,8932
9382,2020-05-14,288.75,Cartão de Crédito,442
9383,2020-08-03,110.01,Boleto,2583
9384,2021-04-27,335.24,PayPal,7013
9385,2022-08-31,634.3,Boleto,8989
9386,2023-02-11,60.27,Pix,6236
9387,2023-08-23,270.69,Pix,3124
9388,2021-05-15,686.13,Pix,6785
9389,2022-05-09,704.64,Cartão de Crédito,2697
9390,2021-03-16,848.81,Pix,1600
9391,2022-03-27,660.91,PayPal,9782
9392,2022-04-21,564.63,PayPal,5910
9393,2020-12-03,854.09,Pix,7615
9394,2021-03-22,951.83,Boleto,8972
9395,2023-01-15,596.92,Boleto,4074
9396,2023-09-04,118.12,PayPal,470
9397,2020-12-24,605.09,Cartão de Crédito,4564
9398,2022-04-17,670.94,Cartão de Crédito,5703
9399,2021-06-22,373.08,PayPal,8093
9400,2023-09-11,785.1,Cartão de Crédito,2927
9401,2022-08-09,556.84,PayPal,6273
9402,2020-03-05,277.71,Boleto,1849
9403,2020-05-01,148.35,Cartão de Crédito,8617
9404,2021-03-31,568.09,Pix,7706
9405,2020-03-20,845.61,Cartão de Crédito,6451
9406,2021-09-16,103.21,Pix,265
9407,2021-01-11,922.83,Pix,5400
9408,2022-03-20,251.31,PayPal,972
9409,2022-06-27,212.38,PayPal,3258
9410,2023-01-15,445.58,PayPal,7648
9411,2021-07-19,122.76,Cartão de Crédito,468
9412,2021-07-29,686.18,Pix,5002
9413,2022-08-04,950.19,PayPal,4189
9414,2022-07-17,789.18,Boleto,183
9415,2022-07-11,908.3,Boleto,1646
9416,2021-05-09,802.22,Pix,6033
9417,2020-03-24,151.82,Cartão de Crédito,4436
9418,2020-06-10,404.29,Pix,5387
9419,2023-11-25,805.95,Boleto,2119
9420,2021-05-28,899.82,PayPal,4250
9421,2020-07-18,77.34,Cartão de Crédito,6466
9422,2023-10-09,434.44,PayPal,5241
9423,2021-09-23,908.03,PayPal,4718
9424,2022-08-28,903.44,Cartão de Crédito,9864
9425,2023-03-27,10.94,Cartão de Crédito,5817
9426,2022-05-13,464.31,Cartão de Crédito,2049
9427,2023-05-31,650.88,Pix,788
9428,2022-11-01,408.35,PayPal,8631
9429,2022-12-11,357.43,PayPal,7222
9430,2022-10-14,482.26,Pix,5854
9431,2023-11-22,343.73,Pix,8879
9432,2023-09-17,854.21,PayPal,322
9433,2020-08-12,196.87,PayPal,1789
9434,2021-11-29,375.05,Pix,4739
9435,2020-01-20,590.35,Boleto,8980
9436,2020-11-15,291.3,Cartão de Crédito,7824
9437,2020-04-23,362.25,Boleto,2725
9438,2020-04-14,120.74,Boleto,5189
9439,2021-11-26,334.73,PayPal,4062
9440,2021-01-22,569.3,Cartão de Crédito,6623
9441,2020-11-15,627.99,Cartão de Crédito,9225
9442,2020-02-20,128.46,Boleto,1772
9443,2021-01-02,226.1,PayPal,5188
9444,2023-01-28,676.03,Boleto,2900
9445,2022-08-14,57.3,Pix,5581
9446,2021-05-03,35.12,Cartão de Crédito,9710
9447,2020-07-31,746.49,Boleto,897
9448,2020-07-22,232.08,Pix,8860
9449,2022-06-29,566.26,Cartão de Crédito,5462
9450,2020-08-14,820.76,PayPal,4877
9451,2021-04-19,394.7,Pix,7939
9452,2023-07-27,744.71,PayPal,3284
9453,2020-07-25,408.79,PayPal,7481
9454,2022-09-11,138.15,Pix,6996
9455,2023-05-29,894.14,PayPal,2367
9456,2021-01-15,618.32,Cartão de Crédito,8206
9457,2023-01-28,507.64,Cartão de Crédito,6243
9458,2023-10-20,859.38,PayPal,5121
9459,2020-01-14,947.46,Boleto,9498
9460,2022-07-14,940.6,Boleto,5080
9461,2021-06-17,738.05,Boleto,8215
9462,2021-09-02,933.7,Cartão de Crédito,6934
9463,2023-08-19,217.02,PayPal,5788
9464,2021-12-23,823.27,Boleto,7723
9465,2022-02-23,875.66,Boleto,3828
9466,2021-01-18,537.97,Boleto,5942
9467,2021-05-18,552.6,PayPal,1963
9468,2020-05-18,567.82,Boleto,1739
9469,2020-11-12,961.49,Pix,3686
9470,2023-10-12,587.91,PayPal,9126
9471,2021-04-29,787.75,Cartão de Crédito,2052
9472,2020-06-07,350.91,Boleto,5243
9473,2021-02-23,938.28,Pix,7847
9474,2021-02-09,943.16,Boleto,6010
9475,2022-08-22,445.95,Cartão de Crédito,7105
9476,2022-03-05,710.01,Cartão de Crédito,6297
9477,2022-07-21,889.91,Cartão de Crédito,2058
9478,2023-08-30,23.23,Pix,9067
9479,2021-08-23,733.75,Pix,8429
9480,2023-01-02,934.78,Cartão de Crédito,8612
9481,2022-03-25,535.59,Pix,4231
9482,2023-09-04,96.8,Cartão de Crédito,9895
9483,2023-08-19,626.81,PayPal,6159
9484,2023-09-19,515.07,Pix,3567
9485,2023-09-29,995.01,Cartão de Crédito,4580
9486,2020-11-12,251.52,PayPal,1316
9487,2021-08-12,803.97,Pix,2283
9488,2022-01-10,605.8,Boleto,7593
9489,2020-04-18,988.98,Pix,7457
9490,2021-09-22,646.05,Boleto,2021
9491,2022-02-22,267.27,Boleto,8364
9492,2020-04-29,274.11,PayPal,1198
9493,2022-04-20,863.54,Pix,7437
9494,2020-04-15,435.9,PayPal,5495
9495,2020-12-07,934.41,Boleto,3370
9496,2020-04-06,895.67,Pix,8783
9497,2020-12-08,229.77,Pix,8193
9498,2021-02-22,622.98,Cartão de Crédito,8461
9499,2023-12-06,852.01,Pix,1820
9500,2020-04-28,409.34,Pix,3216
9501,2023-02-15,112.8,Cartão de Crédito,4191
9502,2023-11-02,806.3,Boleto,2798
9503,2021-09-18,352.49,Pix,6238
9504,2023-02-19,976.03,Pix,328
9505,2023-06-29,556.26,Boleto,1558
9506,2021-09-29,632.13,Cartão de Crédito,6643
9507,2023-04-24,343.62,Cartão de Crédito,3514
9508,2022-03-05,904.44,Cartão de Crédito,9238
9509,2023-12-16,33.42,PayPal,8405
9510,2021-03-25,478.91,Cartão de Crédito,4964
9511,2022-11-08,351.7,Pix,6757
9512,2023-01-01,453.41,Pix,9740
9513,2022-04-23,166.2,PayPal,8915
9514,2020-10-19,637.26,Cartão de Crédito,3924
9515,2022-11-16,761.65,Pix,7542
9516,2022-01-21,213.56,PayPal,6558
9517,2020-11-28,509.34,Boleto,4400
9518,2021-10-26,49.59,Cartão de Crédito,8507
9519,2023-01-31,232.25,Cartão de Crédito,6936
9520,2020-04-02,886.37,Pix,9216
9521,2023-06-19,727.33,Boleto,6672
9522,2023-07-28,638.82,Boleto,3859
9523,2023-07-31,837.54,Boleto,3279
9524,2023-05-26,959.73,Boleto,4901
9525,2023-08-02,417.05,Cartão de Crédito,4557
9526,2023-05-14,870.83,Boleto,4751
9527,2021-09-10,300.15,Boleto,6710
9528,2023-01-13,361.84,Cartão de Crédito,600
9529,2023-05-03,290.0,Cartão de Crédito,8510
9530,2022-11-24,895.04,Boleto,1247
9531,2022-02-02,100.44,Cartão de Crédito,3418
9532,2023-04-07,294.13,Boleto,8447
9533,2020-04-02,251.58,Boleto,6104
9534,2021-10-21,140.11,Boleto,5640
9535,2023-03-25,336.53,Cartão de Crédito,660
9536,2023-06-24,828.1,Boleto,3973
9537,2021-02-08,500.89,Boleto,790
9538,2021-03-29,238.81,Cartão de Crédito,354
9539,2022-10-12,980.14,Cartão de Crédito,2618
9540,2021-10-17,494.54,Pix,9780
9541,2021-07-26,485.72,Cartão de Crédito,246
9542,2022-12-15,965.76,Cartão de Crédito,6423
9543,2020-01-11,496.84,PayPal,4750
9544,2021-02-22,669.78,Boleto,5674
9545,2021-12-13,808.57,Cartão de Crédito,5363
9546,2020-04-20,61.5,Boleto,9474
9547,2021-11-30,976.01,Pix,381
9548,2021-11-06,175.65,Boleto,896
9549,2023-07-14,859.42,Boleto,8843
9550,2020-08-05,808.61,PayPal,5939
9551,2023-03-22,662.79,Pix,8913
9552,2021-02-11,914.02,PayPal,6601
9553,2023-08-26,886.93,PayPal,2801
9554,2021-12-31,392.97,Boleto,3286
9555,2023-11-22,302.12,Pix,232
9556,2020-08-08,811.09,PayPal,4439
9557,2021-10-23,867.66,Cartão de Crédito,7315
9558,2020-12-03,340.4,Boleto,3327
9559,2021-03-25,788.4,Pix,914
9560,2020-01-21,464.52,PayPal,9517
9561,2020-06-24,797.53,Boleto,7049
9562,2021-06-12,203.39,Cartão de Crédito,700
9563,2023-02-15,561.31,PayPal,2991
9564,2023-12-20,194.64,Pix,7511
9565,2022-12-22,353.48,Boleto,1332
9566,2023-01-04,429.39,Cartão de Crédito,1761
9567,2023-09-29,936.72,Cartão de Crédito,9120
9568,2023-09-05,489.08,PayPal,7507
9569,2023-06-15,645.56,PayPal,6152
9570,2020-03-23,234.81,Boleto,5741
9571,2021-01-08,760.86,PayPal,4750
9572,2022-03-28,917.35,Pix,6270
9573,2021-11-18,254.93,Boleto,3158
9574,2021-10-24,941.17,Pix,1561
9575,2021-01-22,791.05,Boleto,9847
9576,2022-04-09,575.57,Cartão de Crédito,1998
9577,2023-11-14,889.62,PayPal,9658
9578,2023-04-01,416.19,PayPal,1036
9579,2022-01-21,809.44,Cartão de Crédito,2622
9580,2020-06-27,558.65,Cartão de Crédito,6290
9581,2023-07-14,189.96,Cartão de Crédito,1583
9582,2021-08-05,183.16,Pix,352
9583,2023-06-18,245.01,Boleto,3331
9584,2022-05-05,661.21,Pix,9490
9585,2020-06-21,261.81,Cartão de Crédito,2218
9586,2021-07-08,583.38,Pix,749
9587,2022-12-30,485.53,Pix,8761
9588,2023-12-16,558.99,Cartão de Crédito,5925
9589,2023-01-25,100.19,Pix,2836
9590,2023-07-08,60.67,Cartão de Crédito,3980
9591,2022-01-27,656.81,Cartão de Crédito,5734
9592,2021-04-19,476.98,PayPal,9582
9593,2021-11-05,39.26,Boleto,4788
9594,2021-10-02,154.75,Boleto,9276
9595,2022-10-20,355.5,PayPal,3632
9596,2020-08-27,244.9,Boleto,6355
9597,2021-08-31,994.89,Pix,9689
9598,2023-03-07,278.15,Pix,427
9599,2020-12-30,829.79,PayPal,3270
9600,2022-08-08,119.15,PayPal,8006
9601,2020-03-02,649.46,Cartão de Crédito,1326
9602,2021-10-15,635.59,Boleto,7014
9603,2023-03-14,483.77,PayPal,3357
9604,2023-12-14,779.35,Cartão de Crédito,1971
9605,2021-09-26,283.79,Boleto,8597
9606,2021-03-14,765.01,Boleto,7042
9607,2020-11-23,163.31,Cartão de Crédito,6495
9608,2022-08-21,227.16,Boleto,5565
9609,2020-04-03,505.84,PayPal,7844
9610,2020-11-23,790.95,PayPal,7215
9611,2022-04-25,927.61,Cartão de Crédito,2175
9612,2022-02-10,26.1,Boleto,695
9613,2022-09-22,689.78,Pix,3474
9614,2021-09-30,659.58,PayPal,2516
9615,2020-10-24,301.01,PayPal,2118
9616,2022-05-23,853.91,Pix,3698
9617,2022-10-12,913.77,Cartão de Crédito,5292
9618,2023-09-29,477.7,PayPal,1891
9619,2020-11-15,162.89,Pix,8436
9620,2021-03-28,354.68,Pix,579
9621,2021-07-29,267.56,Cartão de Crédito,3172
9622,2020-04-06,453.61,Boleto,6290
9623,2021-06-22,712.05,PayPal,3321
9624,2021-02-13,370.08,Cartão de Crédito,1362
9625,2023-04-20,156.15,Boleto,714
9626,2022-12-11,322.26,Cartão de Crédito,2920
9627,2020-06-18,581.76,Pix,2419
9628,2021-10-21,801.91,Cartão de Crédito,6191
9629,2020-01-22,508.3,Boleto,6770
9630,2020-11-17,476.71,Boleto,8998
9631,2023-03-31,285.95,Boleto,796
9632,2023-02-19,751.84,Pix,6986
9633,2020-09-07,994.37,Cartão de Crédito,1315
9634,2023-12-24,853.92,Boleto,8175
9635,2022-07-07,144.05,Boleto,4209
9636,2022-11-05,180.0,Cartão de Crédito,1885
9637,2022-07-29,416.94,Boleto,3844
9638,2020-10-25,21.37,Pix,432
9639,2023-06-15,231.27,PayPal,7026
9640,2021-04-10,113.19,Boleto,8048
9641,2023-08-09,990.98,Cartão de Crédito,1043
9642,2021-07-15,603.59,Boleto,9953
9643,2023-04-22,905.25,Boleto,870
9644,2020-05-25,585.06,PayPal,5839
9645,2023-06-01,211.25,Boleto,5986
9646,2022-04-20,943.72,PayPal,9730
9647,2020-08-01,319.16,Pix,6765
9648,2023-05-01,34.64,Pix,7709
9649,2023-04-12,942.13,Boleto,9446
9650,2021-07-06,829.12,PayPal,9865
9651,2022-10-03,29.31,PayPal,3296
9652,2022-05-26,453.71,Cartão de Crédito,5367
9653,2020-01-05,238.63,Boleto,2815
9654,2021-12-12,571.0,Cartão de Crédito,4315
9655,2020-06-28,976.89,Cartão de Crédito,5927
9656,2020-09-26,411.29,Boleto,6669
9657,2022-08-23,951.37,PayPal,4237
9658,2020-12-04,945.12,Pix,7708
9659,2023-11-17,540.81,Boleto,866
9660,2022-01-28,152.82,PayPal,6448
9661,2021-09-13,71.18,Boleto,8840
9662,2022-11-21,735.06,Boleto,1619
9663,2021-11-21,258.87,Pix,4070
9664,2023-04-13,223.73,Cartão de Crédito,943
9665,2021-10-18,932.26,Cartão de Crédito,326
9666,2022-03-22,282.64,Cartão de Crédito,7633
9667,2021-06-02,684.43,Cartão de Crédito,7859
9668,2022-05-13,402.44,PayPal,4254
9669,2021-07-17,325.61,Boleto,3410
9670,2021-04-04,813.1,Cartão de Crédito,9494
9671,2020-12-13,852.33,Cartão de Crédito,7866
9672,2021-04-09,278.38,Cartão de Crédito,2513
9673,2021-06-23,407.9,Pix,2811
9674,2023-08-21,448.04,Pix,4684
9675,2020-01-09,146.33,PayPal,1516
9676,2022-09-09,261.46,Cartão de Crédito,326
9677,2020-04-01,930.99,Cartão de Crédito,8215
9678,2020-11-20,934.2,PayPal,1681
9679,2020-10-08,391.62,PayPal,2500
9680,2020-03-29,977.08,Boleto,5840
9681,2022-05-26,631.58,Cartão de Crédito,1152
9682,2023-07-09,313.41,Cartão de Crédito,6462
9683,2020-10-13,377.42,Cartão de Crédito,8769
9684,2023-11-13,731.66,Boleto,5608
9685,2021-10-01,897.85,Pix,3671
9686,2021-07-01,294.2,Cartão de Crédito,8364
9687,2023-11-09,479.45,PayPal,5858
9688,2023-03-23,337.79,Boleto,8640
9689,2022-10-25,756.29,Pix,1561
9690,2020-08-30,95.12,PayPal,3329
9691,2021-06-21,810.96,Boleto,5283
9692,2023-08-18,505.81,Pix,2162
9693,2020-08-27,561.86,PayPal,2240
9694,2021-08-10,616.04,Cartão de Crédito,3280
9695,2020-12-12,249.2,Boleto,6435
9696,2020-12-18,52.14,Pix,1589
9697,2023-04-30,34.41,Boleto,9666
9698,2021-11-11,151.79,Pix,6175
9699,2023-08-10,213.48,PayPal,6296
9700,2021-03-31,265.06,Boleto,1180
9701,2022-03-14,519.4,Cartão de Crédito,9697
9702,2021-09-16,616.07,PayPal,2661
9703,2023-09-01,863.47,Boleto,632
9704,2022-01-19,511.76,Cartão de Crédito,5621
9705,2020-12-06,934.76,Boleto,5256
9706,2023-08-01,245.23,Cartão de Crédito,8279
9707,2023-04-19,407.02,Pix,6252
9708,2020-10-13,768.19,Boleto,9134
9709,2020-06-15,772.43,Cartão de Crédito,7679
9710,2022-02-27,630.56,PayPal,7561
9711,2023-05-25,295.48,Cartão de Crédito,7104
9712,2023-08-28,201.19,Boleto,4894
9713,2022-12-18,34.41,PayPal,1036
9714,2021-10-29,580.36,Pix,1024
9715,2023-12-26,118.39,PayPal,4921
9716,2020-06-11,524.17,Cartão de Crédito,6773
9717,2022-01-11,533.9,Cartão de Crédito,9142
9718,2021-02-20,348.53,Pix,3412
9719,2020-05-04,60.63,Boleto,9110
9720,2020-12-27,984.14,Pix,1740
9721,2020-08-04,42.58,PayPal,9341
9722,2020-05-19,66.5,PayPal,9081
9723,2021-09-20,233.34,PayPal,7721
9724,2021-03-01,687.09,Pix,6866
9725,2022-08-01,361.41,Cartão de Crédito,2044
9726,2020-03-13,521.67,PayPal,7797
9727,2021-08-07,850.24,Pix,5956
9728,2023-11-03,736.1,Cartão de Crédito,7974
9729,2023-09-22,767.82,Pix,9654
9730,2023-12-23,759.86,Cartão de Crédito,2580
9731,2021-01-11,538.82,PayPal,2946
9732,2021-02-12,273.74,Pix,4935
9733,2020-12-01,849.8,PayPal,4040
9734,2023-04-09,361.27,Boleto,1715
9735,2020-08-18,825.94,Pix,5479
9736,2021-12-31,894.95,Pix,4944
9737,2020-05-13,253.02,Pix,1588
9738,2022-12-01,135.0,PayPal,1501
9739,2021-04-23,476.55,Cartão de Crédito,593
9740,2022-03-28,877.47,Pix,3421
9741,2020-11-05,917.58,Boleto,9392
9742,2023-08-09,503.79,Cartão de Crédito,3703
9743,2020-05-21,720.28,Pix,578
9744,2021-11-10,592.67,PayPal,893
9745,2021-04-04,817.68,PayPal,4986
9746,2022-01-23,391.0,Pix,7609
9747,2021-01-17,388.62,Cartão de Crédito,1755
9748,2023-04-26,273.65,Cartão de Crédito,7194
9749,2023-06-21,418.53,Pix,1464
9750,2021-06-10,811.34,Cartão de Crédito,1315
9751,2021-03-08,248.23,Pix,9802
9752,2022-02-27,929.84,PayPal,7301
9753,2022-05-12,779.75,Boleto,7068
9754,2021-11-22,885.69,Pix,2033
9755,2022-11-09,184.78,Pix,6084
9756,2023-09-11,519.64,PayPal,8870
9757,2023-04-10,353.65,Cartão de Crédito,1493
9758,2020-10-17,902.81,PayPal,2817
9759,2020-01-22,942.59,Cartão de Crédito,9275
9760,2023-08-02,612.57,Pix,7605
9761,2020-10-14,33.07,Cartão de Crédito,5037
9762,2022-03-07,356.22,Boleto,2197
9763,2023-03-14,897.98,Boleto,9623
9764,2021-10-17,618.22,Pix,9825
9765,2020-07-19,191.16,Boleto,1510
9766,2020-01-23,213.78,Pix,9898
9767,2020-10-22,720.67,PayPal,2405
9768,2021-10-09,164.77,Cartão de Crédito,3371
9769,2023-05-10,376.31,Pix,6238
9770,2022-11-29,955.06,Cartão de Crédito,7248
9771,2023-08-15,544.84,PayPal,194
9772,2023-01-19,93.77,Boleto,7356
9773,2020-02-19,978.05,Boleto,5610
9774,2020-07-08,970.63,PayPal,6182
9775,2020-07-21,268.83,Boleto,4454
9776,2022-10-11,560.8,Cartão de Crédito,9881
9777,2023-04-09,225.81,Cartão de Crédito,7512
9778,2021-06-06,118.95,Pix,4784
9779,2023-06-28,377.42,Pix,2029
9780,2022-06-23,212.98,Pix,8054
9781,2022-09-25,441.65,PayPal,772
9782,2021-07-12,582.37,PayPal,8289
9783,2020-07-25,38.8,Boleto,7760
9784,2022-02-17,757.2,Boleto,680
9785,2023-04-18,650.49,PayPal,2733
9786,2020-01-21,766.39,Pix,4178
9787,2021-11-18,84.88,Pix,1171
9788,2023-12-05,760.29,Boleto,8498
9789,2021-06-24,786.66,Cartão de Crédito,2090
9790,2020-01-22,158.83,PayPal,5126
9791,2023-07-14,315.96,Cartão de Crédito,4106
9792,2022-03-12,74.1,Boleto,3443
9793,2021-11-21,638.46,Pix,1303
9794,2023-03-19,892.62,Pix,1424
9795,2023-06-08,90.48,PayPal,5178
9796,2020-12-12,742.84,Pix,7565
9797,2021-06-11,83.89,Boleto,5419
9798,2021-09-26,90.5,Pix,7401
9799,2023-06-16,895.75,Cartão de Crédito,620
9800,2021-01-11,276.07,Boleto,4286
9801,2022-04-11,276.08,Boleto,2767
9802,2021-04-21,607.71,Boleto,1056
9803,2022-11-09,951.23,Pix,7152
9804,2022-12-22,778.68,Boleto,5795
9805,2023-04-27,811.57,Cartão de Crédito,5685
9806,2022-03-02,162.04,PayPal,7261
9807,2022-01-05,637.15,Boleto,7485
9808,2023-01-14,966.14,Cartão de Crédito,4293
9809,2021-07-17,459.01,Cartão de Crédito,9128
9810,2023-01-27,29.75,Pix,6221
9811,2021-03-14,549.61,PayPal,6718
9812,2023-10-20,306.18,Pix,6630
9813,2023-06-09,768.32,Pix,8960
9814,2021-09-29,354.36,Cartão de Crédito,2023
9815,2021-10-04,541.37,PayPal,4183
9816,2023-08-24,812.09,Cartão de Crédito,5140
9817,2021-08-07,933.87,Boleto,5710
9818,2023-02-05,435.26,PayPal,4008
9819,2021-08-14,518.49,PayPal,4110
9820,2020-01-08,34.02,PayPal,20
9821,2022-03-27,499.89,PayPal,9763
9822,2023-09-02,991.97,PayPal,6799
9823,2020-05-10,571.15,Boleto,5644
9824,2021-05-04,580.85,PayPal,4893
9825,2020-07-13,470.93,Boleto,1884
9826,2022-09-19,562.81,Cartão de Crédito,3198
9827,2020-11-18,123.49,Pix,3128
9828,2021-08-20,82.49,PayPal,9180
9829,2022-06-08,549.73,PayPal,3282
9830,2020-11-12,240.69,Boleto,7188
9831,2020-11-02,46.51,Boleto,5181
9832,2023-03-18,27.66,Pix,7659
9833,2022-06-06,112.36,Boleto,7894
9834,2021-08-09,154.9,Boleto,6300
9835,2023-06-04,685.22,Boleto,4529
9836,2021-09-07,453.98,Cartão de Crédito,6989
9837,2020-08-14,148.55,Boleto,4174
9838,2022-06-21,441.03,Boleto,1276
9839,2020-06-15,342.9,Pix,1541
9840,2022-06-15,391.43,Pix,3075
9841,2022-09-23,617.2,Pix,1358
9842,2021-10-01,713.71,Pix,6032
9843,2021-02-13,572.22,Boleto,3037
9844,2020-08-11,523.74,Pix,633
9845,2023-09-20,276.05,PayPal,9501
9846,2023-12-07,376.01,Cartão de Crédito,3616
9847,2023-08-27,92.5,Cartão de Crédito,3200
9848,2023-06-17,199.59,Boleto,3929
