"id_item","quantidade","preco_unitario","subtotal","id_pedido","id_produto"
5717,9,281.15,2530.35,6779,4197
5718,6,148.32,889.92,3123,6427
5719,10,343.0,3430.0,6408,827
5720,5,851.41,4257.05,9865,3410
5721,4,567.55,2270.2,1425,280
5722,2,317.96,635.92,1432,9875
5723,7,97.56,682.92,8774,3606
5724,3,227.46,682.38,8558,1320
5725,8,671.97,5375.76,6453,7843
5726,10,562.28,5622.8,99,6052
5727,4,974.3,3897.2,9160,9832
5728,2,389.05,778.1,3026,2741
5729,6,870.14,5220.84,5819,599
5730,10,334.42,3344.2,7047,3487
5731,10,576.56,5765.6,6406,9376
5732,9,400.5,3604.5,8874,4090
5733,10,816.3,8163.0,9079,9309
5734,6,263.85,1583.1,7514,1118
5735,7,514.98,3604.86,6297,5778
5736,1,225.54,225.54,6158,2361
5737,9,498.63,4487.67,2861,1715
5738,9,565.14,5086.26,9690,6534
5739,5,30.95,154.75,7067,7287
5740,4,378.55,1514.2,6080,3835
5741,10,552.39,5523.9,908,6008
5742,7,95.43,668.01,5190,3191
5743,6,588.08,3528.48,1918,3328
5744,1,884.66,884.66,9172,4312
5745,8,525.88,4207.04,3794,4849
5746,2,764.17,1528.34,782,5368
5747,8,420.2,3361.6,9437,165
5748,7,618.0,4326.0,9912,1982
5749,3,296.81,890.43,5922,9710
5750,1,300.89,300.89,4094,5652
5751,5,279.29,1396.45,2892,6811
5752,6,549.44,3296.64,9817,7860
5753,10,846.0,8460.0,1637,9672
5754,10,825.13,8251.3,6674,6005
5755,7,164.12,1148.84,4248,9156
5756,2,799.45,1598.9,1764,1886
5757,10,576.45,5764.5,5065,4447
5758,8,693.87,5550.96,6618,3302
5759,2,492.88,985.76,7201,2707
5760,5,644.18,3220.9,5337,4521
5761,1,28.95,28.95,687,8819
5762,6,536.99,3221.94,205,1679
5763,5,588.57,2942.85,433,2053
5764,1,342.19,342.19,6267,8663
5765,9,407.51,3667.59,2577,4846
5766,8,30.32,242.56,9659,472
5767,7,163.01,1141.07,7264,9223
5768,2,165.46,330.92,87,4375
5769,1,813.79,813.79,7402,5410
5770,6,478.43,2870.58,9259,2951
5771,3,993.45,2980.35,4699,89
5772,9,865.73,7791.57,6214,6548
5773,10,827.12,8271.2,7969,8625
5774,9,533.68,4803.12,3656,8447
5775,7,550.39,3852.73,3347,6278
5776,10,732.1,7321.0,8557,8799
5777,1,724.35,724.35,1274,4614
5778,5,758.37,3791.85,1273,4795
5779,1,20.15,20.15,5312,2643
5780,9,650.75,5856.75,979,3255
5781,3,38.05,114.15,9421,2156
5782,8,617.88,4943.04,7265,6663
5783,1,291.92,291.92,3291,9684
5784,3,80.13,240.39,5922,8985
5785,1,816.24,816.24,4744,5564
5786,8,151.45,1211.6,7513,2501
5787,8,236.8,1894.4,6089,975
5788,10,929.29,9292.9,5230,1983
5789,10,604.24,6042.4,4909,3769
5790,4,420.14,1680.56,1039,377
5791,10,136.17,1361.7,5839,4907
5792,9,331.4,2982.6,1980,2067
5793,7,815.39,5707.73,8557,9931
5794,8,489.87,3918.96,491,7320
5795,5,19.12,95.6,4576,3178
5796,3,135.55,406.65,4641,9409
5797,6,550.76,3304.56,5595,7415
5798,2,857.13,1714.26,4970,2741
5799,9,178.95,1610.55,8816,6246
5800,2,551.36,1102.72,5167,1633
5801,9,884.8,7963.2,3041,1786
5802,2,564.48,1128.96,9555,8422
5803,4,605.78,2423.12,9685,1735
5804,4,448.34,1793.36,608,9447
5805,6,280.67,1684.02,5910,4210
5806,5,576.56,2882.8,6039,5328
5807,5,420.24,2101.2,9830,9799
5808,8,856.05,6848.4,492,9971
5809,7,200.11,1400.77,4201,5072
5810,1,376.82,376.82,2761,112
5811,9,31.09,279.81,6046,3651
5812,6,368.52,2211.12,5022,615
5813,10,640.11,6401.1,3669,6669
5814,5,989.0,4945.0,4998,6229
5815,1,231.4,231.4,6720,4352
5816,3,623.45,1870.35,4543,6878
5817,4,659.12,2636.48,2946,1660
5818,7,757.2,5300.4,5942,2051
5819,8,607.5,4860.0,9134,8156
5820,2,481.57,963.14,6177,4966
5821,4,397.99,1591.96,1246,7624
5822,7,87.39,611.73,1389,5240
5823,10,670.84,6708.4,1960,7984
5824,8,821.74,6573.92,8942,2875
5825,10,443.27,4432.7,6398,1882
5826,10,550.75,5507.5,7305,6947
5827,4,896.82,3587.28,8537,2093
5828,2,954.33,1908.66,3107,505
5829,3,316.12,948.36,6329,5113
5830,9,958.97,8630.73,193,9107
5831,4,849.45,3397.8,7888,2411
5832,2,807.48,1614.96,7212,3696
5833,1,747.13,747.13,988,4803
5834,8,355.15,2841.2,99,3927
5835,7,582.82,4079.74,1815,214
5836,8,788.49,6307.92,3685,8240
5837,9,247.49,2227.41,4602,7501
5838,10,633.15,6331.5,4967,1901
5839,7,822.37,5756.59,9198,7787
5840,6,802.62,4815.72,9481,8955
5841,7,248.59,1740.13,35,8505
5842,9,929.85,8368.65,9724,5485
5843,2,548.02,1096.04,758,2589
5844,9,453.03,4077.27,7220,3641
5845,1,876.54,876.54,4445,855
5846,5,852.09,4260.45,417,1364
5847,9,436.61,3929.49,54,1843
5848,4,671.48,2685.92,3264,7422
5849,2,45.8,91.6,3480,718
5850,2,643.02,1286.04,1772,9916
5851,1,479.85,479.85,2492,5298
5852,7,229.24,1604.68,8878,4725
5853,4,464.99,1859.96,1468,9365
5854,6,969.02,5814.12,4400,5804
5855,1,880.91,880.91,1289,5123
5856,8,120.56,964.48,8951,2635
5857,3,111.27,333.81,4819,9465
5858,6,616.43,3698.58,2395,2136
5859,5,563.77,2818.85,4102,6561
5860,10,52.31,523.1,6830,7368
5861,3,459.48,1378.44,9139,3187
5862,4,729.47,2917.88,5154,9161
5863,10,670.36,6703.6,4881,3209
5864,2,493.43,986.86,4953,7676
5865,9,197.99,1781.91,465,1488
5866,9,103.83,934.47,2212,5622
5867,1,181.52,181.52,9152,3727
5868,8,921.5,7372.0,3207,3570
5869,4,399.26,1597.04,7868,939
5870,1,508.91,508.91,1717,1641
5871,4,519.16,2076.64,29,3314
5872,2,537.38,1074.76,5007,7758
5873,9,188.92,1700.28,4478,614
5874,1,165.12,165.12,1155,8619
5875,8,704.4,5635.2,25,9686
5876,3,247.99,743.97,7341,1195
5877,4,684.75,2739.0,4184,2022
5878,8,475.6,3804.8,9726,7393
5879,9,433.92,3905.28,5047,8340
5880,10,601.75,6017.5,7484,8598
5881,3,411.81,1235.43,8935,402
5882,9,270.04,2430.36,2059,6903
5883,3,354.96,1064.88,3416,9772
5884,5,958.69,4793.45,1766,8761
5885,6,864.05,5184.3,1257,7289
5886,1,37.86,37.86,3082,4527
5887,7,922.18,6455.26,940,7499
5888,10,353.96,3539.6,1330,284
5889,4,111.83,447.32,5373,2505
5890,8,270.53,2164.24,1763,1103
5891,1,590.92,590.92,2687,7942
5892,1,864.11,864.11,981,157
5893,3,28.71,86.13,7316,6478
5894,9,450.85,4057.65,4450,1365
5895,4,451.73,1806.92,7277,5776
5896,4,902.88,3611.52,6506,5606
5897,2,794.62,1589.24,6936,1340
5898,1,65.35,65.35,7431,7005
5899,6,520.56,3123.36,499,3388
5900,8,598.24,4785.92,1912,6575
5901,7,958.78,6711.46,2194,8412
5902,10,582.39,5823.9,2181,1498
5903,3,794.1,2382.3,3728,4597
5904,8,756.57,6052.56,5906,4261
5905,7,680.07,4760.49,8665,366
5906,10,344.93,3449.3,8971,4185
5907,2,322.08,644.16,577,5615
5908,9,144.43,1299.87,2643,9273
5909,5,853.34,4266.7,3430,3287
5910,6,305.15,1830.9,5446,1847
5911,7,610.45,4273.15,6829,4347
5912,6,337.32,2023.92,3247,8636
5913,9,325.25,2927.25,1971,9875
5914,4,974.14,3896.56,6805,3442
5915,7,516.31,3614.17,4243,8371
5916,2,415.88,831.76,7737,1544
5917,6,277.61,1665.66,1289,7344
5918,3,913.85,2741.55,4787,4585
5919,7,585.95,4101.65,3195,1857
5920,9,506.61,4559.49,81,7420
5921,10,260.8,2608.0,6828,276
5922,7,631.73,4422.11,4236,4681
5923,7,293.21,2052.47,3250,8104
5924,8,281.05,2248.4,9736,3547
5925,7,545.15,3816.05,4723,9460
5926,5,134.65,673.25,1240,8386
5927,10,692.47,6924.7,8710,2916
5928,7,985.44,6898.08,8452,5606
5929,5,720.62,3603.1,5038,6103
5930,9,959.39,8634.51,2784,9517
5931,9,83.49,751.41,3681,7204
5932,6,141.92,851.52,2808,8328
5933,3,124.67,374.01,6141,5383
5934,6,937.15,5622.9,8905,5600
5935,9,588.95,5300.55,3942,3533
5936,3,938.19,2814.57,6415,2697
5937,2,66.63,133.26,1074,961
5938,1,420.73,420.73,5453,5883
5939,5,983.2,4916.0,3350,4836
5940,8,276.87,2214.96,9299,7685
5941,2,40.64,81.28,5992,7961
5942,1,779.44,779.44,2679,8041
5943,9,486.94,4382.46,4475,4193
5944,1,781.89,781.89,8064,236
5945,4,416.63,1666.52,8485,3981
5946,5,127.27,636.35,7316,9785
5947,2,383.48,766.96,1584,7210
5948,2,372.02,744.04,116,5875
5949,10,516.1,5161.0,2640,4989
5950,6,342.78,2056.68,6495,438
5951,8,832.52,6660.16,1353,3617
5952,4,981.89,3927.56,8726,5124
5953,7,56.63,396.41,54,3330
5954,5,386.91,1934.55,6367,2489
5955,5,353.41,1767.05,6410,3363
5956,3,890.24,2670.72,66,4725
5957,5,491.28,2456.4,7255,913
5958,8,242.61,1940.88,5043,7419
5959,8,363.77,2910.16,9414,8326
5960,3,74.29,222.87,5440,6093
5961,7,992.08,6944.56,4117,5728
5962,9,638.74,5748.66,2508,9246
5963,10,607.87,6078.7,6485,723
5964,1,801.11,801.11,9613,402
5965,8,107.11,856.88,97,4701
5966,5,771.85,3859.25,3204,2074
5967,3,935.04,2805.12,1080,1945
5968,10,20.26,202.6,7206,2180
5969,2,848.26,1696.52,6544,6418
5970,2,889.74,1779.48,8505,8923
5971,7,978.18,6847.26,9738,416
5972,6,129.51,777.06,855,9731
5973,2,454.84,909.68,1054,6844
5974,8,101.86,814.88,1973,9792
5975,9,342.6,3083.4,6887,8250
5976,5,194.87,974.35,3817,5044
5977,7,351.24,2458.68,4016,7420
5978,2,184.99,369.98,6449,6665
5979,6,97.9,587.4,3308,8972
5980,4,185.04,740.16,9245,5556
5981,2,425.16,850.32,4780,4131
5982,7,782.61,5478.27,7694,1959
5983,9,211.3,1901.7,832,1389
5984,10,782.57,7825.7,9641,8114
5985,4,972.8,3891.2,2607,3576
5986,4,269.16,1076.64,8390,1694
5987,8,834.22,6673.76,8566,6626
5988,7,405.59,2839.13,1238,1880
5989,1,768.62,768.62,346,4933
5990,4,564.98,2259.92,3263,3029
5991,3,754.67,2264.01,5517,5938
5992,8,893.26,7146.08,1539,4544
5993,1,233.83,233.83,5795,3943
5994,10,721.36,7213.6,9732,4541
5995,10,356.3,3563.0,626,4679
5996,8,95.7,765.6,1228,2346
5997,6,552.57,3315.42,4571,3954
5998,9,598.97,5390.73,5080,2278
5999,1,283.39,283.39,3489,3815
6000,2,332.01,664.02,9199,4018
6001,3,751.16,2253.48,9568,81
6002,9,487.79,4390.11,2452,5061
6003,1,874.95,874.95,3517,4158
6004,8,251.67,2013.36,5343,1883
6005,1,872.24,872.24,9986,3254
6006,4,785.93,3143.72,4323,1185
6007,7,728.94,5102.58,4595,3022
6008,4,211.99,847.96,2941,4590
6009,10,525.36,5253.6,1242,9900
6010,6,76.39,458.34,3430,9487
6011,1,376.04,376.04,4361,3464
6012,3,945.55,2836.65,2814,2027
6013,1,634.43,634.43,1172,854
6014,10,420.5,4205.0,716,4417
6015,1,302.85,302.85,8719,2581
6016,8,984.89,7879.12,1548,6505
6017,2,308.06,616.12,4303,7686
6018,1,742.66,742.66,8260,7567
6019,5,196.92,984.6,6403,6624
6020,4,957.37,3829.48,596,3449
6021,9,774.65,6971.85,6113,2032
6022,8,124.64,997.12,2330,2154
6023,5,22.51,112.55,5447,2738
6024,3,611.51,1834.53,340,2133
6025,2,481.59,963.18,2235,9729
6026,5,791.55,3957.75,7297,8818
6027,7,191.48,1340.36,3177,1576
6028,1,779.93,779.93,7184,8405
6029,9,853.15,7678.35,3116,8474
6030,3,506.31,1518.93,3280,4775
6031,6,653.81,3922.86,4394,4904
6032,7,802.98,5620.86,9041,268
6033,5,143.44,717.2,3031,2183
6034,5,924.09,4620.45,5579,5709
6035,9,652.26,5870.34,9733,4610
6036,1,581.78,581.78,1794,9431
6037,1,328.81,328.81,2985,4430
6038,9,684.31,6158.79,3660,6107
6039,2,141.65,283.3,5832,6867
6040,10,30.8,308.0,9084,6322
6041,7,402.55,2817.85,9110,6973
6042,6,361.32,2167.92,8306,8072
6043,3,298.97,896.91,2156,4511
6044,5,759.33,3796.65,2573,4891
6045,5,846.75,4233.75,7293,436
6046,2,892.96,1785.92,3738,9837
6047,9,86.52,778.68,559,8999
6048,2,682.85,1365.7,2907,1294
6049,1,742.64,742.64,2039,3844
6050,10,816.48,8164.8,661,8230
6051,2,259.11,518.22,7946,3286
6052,9,920.75,8286.75,3240,5462
6053,7,269.31,1885.17,8397,2926
6054,10,710.72,7107.2,2462,6844
6055,5,941.22,4706.1,4004,9029
6056,1,761.11,761.11,6727,1682
6057,7,67.59,473.13,4568,95
6058,8,330.78,2646.24,4503,3069
6059,2,58.06,116.12,5003,2408
6060,6,261.01,1566.06,1095,5047
6061,7,588.29,4118.03,5850,766
6062,2,467.08,934.16,6436,4649
6063,2,871.56,1743.12,7122,3465
6064,10,956.61,9566.1,5648,6339
6065,5,618.59,3092.95,3331,477
6066,3,643.1,1929.3,7091,8249
6067,7,239.44,1676.08,820,5173
6068,10,983.45,9834.5,9537,9578
6069,4,925.35,3701.4,7265,949
6070,9,815.86,7342.74,866,6258
6071,1,113.62,113.62,2466,5017
6072,6,650.08,3900.48,1992,8111
6073,10,104.62,1046.2,8368,3586
6074,7,746.24,5223.68,8774,1145
6075,8,253.29,2026.32,2645,9885
6076,8,667.27,5338.16,5183,9746
6077,8,37.81,302.48,2916,9096
6078,1,818.68,818.68,8286,3271
6079,9,84.29,758.61,5032,9072
6080,4,598.04,2392.16,6027,6903
6081,4,735.15,2940.6,7411,2553
6082,5,65.43,327.15,4865,5291
6083,2,441.23,882.46,6220,8882
6084,2,956.14,1912.28,1986,1987
6085,8,734.64,5877.12,2105,2729
6086,2,698.57,1397.14,8145,3775
6087,7,773.05,5411.35,5738,3280
6088,10,867.1,8671.0,735,9834
6089,8,221.86,1774.88,38,8060
6090,9,244.86,2203.74,9116,8882
6091,1,188.26,188.26,9717,5840
6092,3,996.98,2990.94,5858,1282
6093,6,706.35,4238.1,2570,9823
6094,8,940.94,7527.52,3473,7037
6095,8,971.02,7768.16,6653,5494
6096,8,361.91,2895.28,2196,4075
6097,6,365.14,2190.84,3442,4709
6098,1,594.42,594.42,6732,3650
6099,7,209.4,1465.8,4081,5775
6100,6,687.76,4126.56,2148,6692
6101,3,830.93,2492.79,4660,2339
6102,10,375.67,3756.7,6016,9938
6103,9,213.96,1925.64,9490,2331
6104,4,687.11,2748.44,9761,5571
6105,5,434.96,2174.8,927,8570
6106,10,664.27,6642.7,4988,6103
6107,10,944.32,9443.2,7314,6558
6108,7,971.49,6800.43,3422,5509
6109,9,979.08,8811.72,4895,3890
6110,3,845.75,2537.25,5688,6706
6111,2,411.65,823.3,8944,1189
6112,3,896.35,2689.05,4300,3848
6113,2,279.93,559.86,4721,6817
6114,3,728.53,2185.59,1756,3619
6115,10,748.76,7487.6,3532,5487
6116,5,176.71,883.55,1221,3203
6117,7,261.26,1828.82,9245,7710
6118,5,379.57,1897.85,9180,7686
6119,8,58.66,469.28,9135,1926
6120,4,769.98,3079.92,1757,5581
6121,4,256.29,1025.16,1114,3124
6122,4,166.63,666.52,9262,7705
6123,1,902.16,902.16,9154,2789
6124,9,327.22,2944.98,81,6406
6125,8,620.21,4961.68,9643,1180
6126,2,941.22,1882.44,5849,2160
6127,10,231.17,2311.7,1348,4182
6128,3,895.87,2687.61,3474,4933
6129,8,957.73,7661.84,7343,9284
6130,5,72.05,360.25,9236,2268
6131,3,741.13,2223.39,4911,8341
6132,4,972.23,3888.92,8596,7763
6133,4,181.44,725.76,2967,1014
6134,5,437.34,2186.7,1335,1352
6135,8,345.89,2767.12,7395,8626
6136,10,721.37,7213.7,8609,3014
6137,1,275.93,275.93,8916,7641
6138,6,450.72,2704.32,6416,3185
6139,9,728.67,6558.03,9672,4709
6140,10,410.62,4106.2,8852,446
6141,10,872.44,8724.4,8006,3322
6142,7,513.81,3596.67,4681,9652
6143,8,646.37,5170.96,163,579
6144,5,989.7,4948.5,2125,3199
6145,10,370.26,3702.6,3431,6856
6146,9,949.02,8541.18,4637,9495
6147,8,614.9,4919.2,6609,3806
6148,7,153.46,1074.22,9194,8934
6149,7,639.82,4478.74,843,4272
6150,6,917.08,5502.48,2400,6567
6151,2,186.79,373.58,7679,8755
6152,9,190.11,1710.99,9674,2156
6153,2,92.58,185.16,4413,8966
6154,6,918.81,5512.86,5361,4394
6155,6,381.51,2289.06,5692,5625
6156,1,942.15,942.15,632,3433
6157,4,993.66,3974.64,6042,9428
6158,2,894.28,1788.56,8253,2568
6159,10,407.97,4079.7,3683,9782
6160,2,68.45,136.9,6387,5893
6161,6,674.32,4045.92,2350,314
6162,3,35.7,107.1,2927,7617
6163,10,229.24,2292.4,9617,7180
6164,1,650.54,650.54,1744,6952
6165,2,717.73,1435.46,3942,6037
6166,7,454.33,3180.31,5284,5240
6167,10,315.05,3150.5,2745,7676
6168,5,322.72,1613.6,8790,2797
6169,7,730.14,5110.98,3851,1731
6170,2,955.71,1911.42,8590,4483
6171,10,847.94,8479.4,6132,5811
6172,9,804.86,7243.74,4616,7299
6173,10,690.29,6902.9,7882,1721
6174,5,118.84,594.2,630,8176
6175,10,736.74,7367.4,1164,1602
6176,4,629.48,2517.92,6482,985
6177,3,366.97,1100.91,1795,9611
6178,4,148.78,595.12,6422,9488
6179,6,645.33,3871.98,2006,3938
6180,6,866.99,5201.94,8636,6206
6181,4,721.83,2887.32,6386,4916
6182,7,112.04,784.28,6542,3798
6183,7,38.1,266.7,5628,1326
6184,3,78.71,236.13,9263,6551
6185,7,129.96,909.72,5367,7912
6186,4,793.72,3174.88,9462,8425
6187,1,676.22,676.22,9658,5505
6188,3,757.46,2272.38,1269,5145
6189,2,77.36,154.72,5978,2313
6190,7,108.39,758.73,7174,1639
6191,2,174.17,348.34,5116,7370
6192,4,366.07,1464.28,9296,4775
6193,4,528.05,2112.2,2296,2799
6194,5,334.19,1670.95,8021,4242
6195,9,108.45,976.05,6325,3968
6196,1,922.28,922.28,7705,8242
6197,4,872.8,3491.2,6886,2886
6198,3,960.33,2880.99,1034,1019
6199,9,123.54,1111.86,2757,1178
6200,7,498.54,3489.78,4225,4874
6201,3,831.94,2495.82,5933,4520
6202,5,804.77,4023.85,6685,2890
6203,7,780.4,5462.8,6412,1736
6204,1,716.18,716.18,2649,5946
6205,10,908.31,9083.1,8412,9594
6206,4,357.87,1431.48,7214,3177
6207,1,650.01,650.01,3275,9710
6208,4,213.28,853.12,8693,9581
6209,5,439.79,2198.95,622,3009
6210,3,398.53,1195.59,5903,5721
6211,2,560.57,1121.14,3191,1298
6212,3,787.87,2363.61,9109,9326
6213,10,964.44,9644.4,9026,107
6214,2,535.62,1071.24,278,7957
6215,6,788.01,4728.06,2310,2529
6216,6,815.7,4894.2,5116,1182
6217,6,895.45,5372.7,925,9845
6218,1,845.69,845.69,7938,3174
6219,1,316.86,316.86,6821,4380
6220,1,105.46,105.46,2710,2442
6221,2,542.71,1085.42,9588,8212
6222,2,831.52,1663.04,1741,6421
6223,7,515.1,3605.7,1,9374
6224,1,882.95,882.95,675,8638
6225,2,540.18,1080.36,4280,5356
6226,6,670.43,4022.58,5059,4491
6227,1,658.66,658.66,1282,2071
6228,3,72.01,216.03,9159,7127
6229,3,925.44,2776.32,2169,3487
6230,10,771.08,7710.8,2827,297
6231,8,461.38,3691.04,649,4993
6232,6,242.08,1452.48,7393,4032
6233,8,375.15,3001.2,5065,3249
6234,3,600.08,1800.24,6130,1550
6235,6,367.07,2202.42,9299,4558
6236,6,953.51,5721.06,9236,2243
6237,1,251.73,251.73,889,2917
6238,6,587.95,3527.7,1314,9200
6239,3,14.39,43.17,5717,3241
6240,8,100.59,804.72,3969,2449
6241,7,166.4,1164.8,3294,1892
6242,2,436.38,872.76,2343,7284
6243,6,533.1,3198.6,7759,6316
6244,2,529.39,1058.78,5439,6423
6245,2,247.42,494.84,5265,9239
6246,8,549.56,4396.48,2400,7709
6247,3,754.87,2264.61,6650,3944
6248,4,364.59,1458.36,5704,9836
6249,9,111.48,1003.32,6898,698
6250,10,382.8,3828.0,2688,601
6251,2,808.3,1616.6,6216,1280
6252,2,57.64,115.28,4026,8120
6253,9,518.03,4662.27,4233,2435
6254,7,752.84,5269.88,4608,4480
6255,6,551.01,3306.06,7533,4990
6256,3,741.64,2224.92,2547,5694
6257,5,524.56,2622.8,5746,8583
6258,8,470.94,3767.52,9250,9997
6259,10,41.39,413.9,7842,938
6260,9,653.86,5884.74,5909,5987
6261,1,31.28,31.28,9499,6444
6262,5,847.2,4236.0,5026,8198
6263,2,928.32,1856.64,2726,2721
6264,2,905.14,1810.28,974,9302
6265,5,630.83,3154.15,7930,3378
6266,2,512.35,1024.7,9084,7916
6267,4,832.94,3331.76,306,3763
6268,2,558.3,1116.6,321,6911
6269,10,731.16,7311.6,7085,6271
6270,3,326.96,980.88,4213,4843
6271,4,505.84,2023.36,4895,4283
6272,4,770.78,3083.12,2138,8253
6273,1,250.82,250.82,2949,1082
6274,8,437.81,3502.48,1207,5973
6275,9,611.11,5499.99,151,9492
6276,10,798.68,7986.8,624,1467
6277,1,731.27,731.27,7921,1822
6278,9,312.09,2808.81,1070,8221
6279,2,43.88,87.76,473,8160
6280,5,739.05,3695.25,4837,8297
6281,9,19.19,172.71,3314,750
6282,4,719.32,2877.28,2678,724
6283,10,79.63,796.3,1309,3254
6284,9,809.85,7288.65,8623,2952
6285,7,525.47,3678.29,5379,9743
6286,9,610.05,5490.45,7066,932
6287,10,459.79,4597.9,1089,2959
6288,9,784.23,7058.07,3934,6346
6289,8,497.26,3978.08,1651,7886
6290,5,959.19,4795.95,6938,6002
6291,9,996.03,8964.27,3623,2787
6292,5,15.99,79.95,221,8747
6293,4,164.81,659.24,3674,9087
6294,9,212.3,1910.7,5108,157
6295,8,554.53,4436.24,9530,626
6296,7,12.04,84.28,5928,129
6297,8,729.51,5836.08,5251,9207
6298,6,859.65,5157.9,2846,5078
6299,4,741.89,2967.56,8034,751
6300,2,169.82,339.64,3813,8052
6301,8,503.89,4031.12,5033,7617
6302,10,460.32,4603.2,4847,9397
6303,2,580.21,1160.42,4776,7047
6304,10,342.51,3425.1,2306,3386
6305,3,187.78,563.34,1348,5825
6306,1,702.56,702.56,4637,9693
6307,2,169.42,338.84,7554,3385
6308,10,909.66,9096.6,221,3558
6309,6,349.26,2095.56,2061,6658
6310,1,946.04,946.04,7924,6413
6311,2,846.49,1692.98,8813,2906
6312,2,420.25,840.5,4970,3616
6313,3,53.42,160.26,8498,3585
6314,3,439.1,1317.3,1190,4974
6315,7,701.49,4910.43,4677,6301
6316,6,132.34,794.04,8033,1023
6317,2,651.12,1302.24,5391,6657
6318,1,826.79,826.79,4061,8783
6319,6,207.65,1245.9,657,5013
6320,2,327.26,654.52,4474,3942
6321,3,956.48,2869.44,8926,9759
6322,2,512.62,1025.24,2632,7249
6323,7,485.4,3397.8,2161,9658
6324,3,423.82,1271.46,6022,7191
6325,9,64.82,583.38,7852,1483
6326,8,162.44,1299.52,4626,9657
6327,9,712.35,6411.15,62,1162
6328,2,656.45,1312.9,548,5968
6329,7,385.29,2697.03,6973,8048
6330,1,599.33,599.33,295,596
6331,9,165.76,1491.84,2014,6131
6332,8,584.45,4675.6,9904,9625
6333,10,118.11,1181.1,1826,9374
6334,8,786.39,6291.12,7645,1441
6335,5,100.28,501.4,3112,3308
6336,4,182.65,730.6,9286,5364
6337,1,806.01,806.01,9910,8128
6338,4,211.54,846.16,1532,7615
6339,7,680.18,4761.26,6285,2927
6340,3,373.47,1120.41,5283,2100
6341,7,706.99,4948.93,2029,1133
6342,5,465.91,2329.55,1907,197
6343,10,789.55,7895.5,2872,1619
6344,7,354.77,2483.39,1177,8107
6345,4,329.87,1319.48,7485,495
6346,9,307.65,2768.85,2714,8394
6347,4,538.34,2153.36,1830,7390
6348,5,761.68,3808.4,8173,9594
6349,7,502.32,3516.24,5365,4990
6350,5,981.73,4908.65,7742,9672
6351,10,364.67,3646.7,8582,1627
6352,9,599.36,5394.24,7643,3125
6353,2,548.04,1096.08,8566,2661
6354,1,48.1,48.1,6765,1762
6355,2,378.54,757.08,8614,6320
6356,9,881.14,7930.26,7046,8487
6357,4,965.96,3863.84,128,9154
6358,4,935.69,3742.76,4236,2262
6359,6,304.33,1825.98,8439,5480
6360,8,644.47,5155.76,745,1455
6361,4,122.09,488.36,2691,9610
6362,2,104.79,209.58,5805,9084
6363,8,494.29,3954.32,7882,3547
6364,8,108.79,870.32,8102,9521
6365,9,520.41,4683.69,4885,1688
6366,3,720.92,2162.76,8811,3673
6367,3,252.2,756.6,3436,3406
6368,1,969.51,969.51,4741,2253
6369,7,377.74,2644.18,8127,6868
6370,3,781.17,2343.51,6965,2548
6371,6,827.88,4967.28,199,5682
6372,5,62.47,312.35,3562,3025
6373,8,963.56,7708.48,1275,1941
6374,6,988.19,5929.14,42,5726
6375,6,942.47,5654.82,681,9201
6376,10,626.05,6260.5,6639,2992
6377,7,249.89,1749.23,6717,3400
6378,5,305.09,1525.45,424,3012
6379,7,952.42,6666.94,356,3131
6380,5,166.97,834.85,8002,3302
6381,8,249.51,1996.08,9318,547
6382,5,553.12,2765.6,7402,136
6383,3,71.65,214.95,3415,1421
6384,7,95.6,669.2,7617,2357
6385,9,865.23,7787.07,6882,1966
6386,7,728.2,5097.4,2099,5273
6387,8,486.92,3895.36,7881,7505
6388,7,33.69,235.83,6388,1659
6389,5,976.82,4884.1,3876,3953
6390,10,130.54,1305.4,1531,4300
6391,6,894.01,5364.06,8107,2706
6392,9,687.12,6184.08,6476,7976
6393,4,239.58,958.32,6824,4514
6394,3,874.65,2623.95,1854,591
6395,5,328.37,1641.85,8203,9696
6396,2,204.66,409.32,7144,8076
6397,4,474.36,1897.44,5594,2712
6398,5,67.66,338.3,1751,2459
6399,3,528.48,1585.44,7378,5724
6400,1,672.44,672.44,8791,309
6401,4,821.71,3286.84,5542,1958
