"id_produto","nome","descricao","preco","estoque","categoria"
8240,Produto_2183,Descrição do Produto_2183,805.22,28,"5"
8241,Produto_5983,Descrição do Produto_5983,119.22,73,"10"
8242,Produto_5409,Descrição do Produto_5409,802.24,42,"9"
8243,Produto_9785,Descrição do Produto_9785,204.78,77,"3"
8244,Produto_1037,Descrição do Produto_1037,201.31,52,"4"
8245,Produto_165,Descrição do Produto_165,462.95,64,"7"
8246,Produto_8531,Descrição do Produto_8531,24.46,81,"3"
8247,Produto_3083,Descrição do Produto_3083,847.22,88,"9"
8248,Produto_480,Descrição do Produto_480,557.78,28,"4"
8249,Produto_3275,Descrição do Produto_3275,352.20,83,"6"
8250,Produto_9799,Descrição do Produto_9799,23.61,47,"10"
8251,Produto_1322,Descrição do Produto_1322,390.97,3,"10"
8252,Produto_9122,Descrição do Produto_9122,567.33,58,"2"
8253,Produto_7019,Descrição do Produto_7019,99.54,7,"3"
8254,Produto_8120,Descrição do Produto_8120,135.26,87,"6"
8255,Produto_7728,Descrição do Produto_7728,733.22,25,"6"
8256,Produto_60,Descrição do Produto_60,121.49,94,"5"
8257,Produto_4251,Descrição do Produto_4251,364.78,2,"6"
8258,Produto_6588,Descrição do Produto_6588,204.73,1,"6"
8259,Produto_9933,Descrição do Produto_9933,698.53,82,"2"
8260,Produto_2908,Descrição do Produto_2908,225.18,6,"4"
8261,Produto_5385,Descrição do Produto_5385,644.14,1,"7"
8262,Produto_709,Descrição do Produto_709,543.02,35,"2"
8263,Produto_777,Descrição do Produto_777,610.19,34,"10"
8264,Produto_4815,Descrição do Produto_4815,109.65,94,"10"
8265,Produto_4075,Descrição do Produto_4075,527.15,99,"4"
8266,Produto_7366,Descrição do Produto_7366,327.51,30,"4"
8267,Produto_8364,Descrição do Produto_8364,109.30,55,"8"
8268,Produto_9817,Descrição do Produto_9817,977.72,84,"10"
8269,Produto_9491,Descrição do Produto_9491,291.28,88,"10"
8270,Produto_1742,Descrição do Produto_1742,496.36,26,"9"
8271,Produto_2853,Descrição do Produto_2853,612.32,53,"7"
8272,Produto_6952,Descrição do Produto_6952,757.55,56,"8"
8273,Produto_7508,Descrição do Produto_7508,989.56,75,"2"
8274,Produto_2024,Descrição do Produto_2024,825.70,66,"7"
8275,Produto_1915,Descrição do Produto_1915,907.29,36,"6"
8276,Produto_7661,Descrição do Produto_7661,401.11,47,"5"
8277,Produto_2616,Descrição do Produto_2616,386.06,36,"1"
8278,Produto_1256,Descrição do Produto_1256,519.63,5,"10"
8279,Produto_5370,Descrição do Produto_5370,869.73,86,"6"
8280,Produto_7223,Descrição do Produto_7223,905.99,33,"9"
8281,Produto_1397,Descrição do Produto_1397,976.71,86,"8"
8282,Produto_877,Descrição do Produto_877,828.03,98,"7"
8283,Produto_4562,Descrição do Produto_4562,880.50,55,"9"
8284,Produto_7229,Descrição do Produto_7229,69.76,50,"7"
8285,Produto_1509,Descrição do Produto_1509,338.04,20,"9"
8286,Produto_6336,Descrição do Produto_6336,644.18,80,"1"
8287,Produto_3816,Descrição do Produto_3816,879.81,30,"9"
8288,Produto_6406,Descrição do Produto_6406,634.93,65,"9"
8289,Produto_7376,Descrição do Produto_7376,996.52,57,"3"
8290,Produto_2934,Descrição do Produto_2934,185.65,51,"9"
8291,Produto_3456,Descrição do Produto_3456,465.66,1,"5"
8292,Produto_1055,Descrição do Produto_1055,349.12,8,"8"
8293,Produto_4397,Descrição do Produto_4397,965.68,20,"9"
8294,Produto_8830,Descrição do Produto_8830,469.34,95,"5"
8295,Produto_3671,Descrição do Produto_3671,274.68,52,"3"
8296,Produto_1325,Descrição do Produto_1325,558.91,85,"6"
8297,Produto_5652,Descrição do Produto_5652,212.16,25,"8"
8298,Produto_2350,Descrição do Produto_2350,305.44,88,"7"
8299,Produto_3264,Descrição do Produto_3264,71.38,46,"4"
8300,Produto_3283,Descrição do Produto_3283,165.36,78,"4"
8301,Produto_4064,Descrição do Produto_4064,568.45,13,"9"
8302,Produto_4966,Descrição do Produto_4966,836.16,84,"6"
8303,Produto_8394,Descrição do Produto_8394,727.27,28,"3"
8304,Produto_6743,Descrição do Produto_6743,912.42,72,"1"
8305,Produto_4763,Descrição do Produto_4763,125.62,8,"8"
8306,Produto_9149,Descrição do Produto_9149,843.12,92,"2"
8307,Produto_78,Descrição do Produto_78,980.18,53,"6"
8308,Produto_639,Descrição do Produto_639,818.94,86,"6"
8309,Produto_383,Descrição do Produto_383,598.09,21,"10"
8310,Produto_1013,Descrição do Produto_1013,485.63,43,"5"
8311,Produto_9341,Descrição do Produto_9341,206.46,82,"2"
8312,Produto_2242,Descrição do Produto_2242,891.91,79,"8"
8313,Produto_4758,Descrição do Produto_4758,637.95,98,"3"
8314,Produto_7621,Descrição do Produto_7621,993.42,7,"8"
8315,Produto_6587,Descrição do Produto_6587,102.52,29,"4"
8316,Produto_8987,Descrição do Produto_8987,582.42,45,"3"
8317,Produto_7312,Descrição do Produto_7312,307.79,69,"4"
8318,Produto_6047,Descrição do Produto_6047,233.69,85,"8"
8319,Produto_7954,Descrição do Produto_7954,445.01,40,"6"
8320,Produto_2355,Descrição do Produto_2355,261.53,7,"4"
8321,Produto_6255,Descrição do Produto_6255,221.13,43,"2"
8322,Produto_4055,Descrição do Produto_4055,230.28,66,"3"
8323,Produto_5046,Descrição do Produto_5046,426.83,35,"8"
8324,Produto_9482,Descrição do Produto_9482,446.21,34,"9"
8325,Produto_9393,Descrição do Produto_9393,560.48,23,"3"
8326,Produto_387,Descrição do Produto_387,956.43,80,"7"
8327,Produto_5888,Descrição do Produto_5888,854.36,72,"9"
8328,Produto_1024,Descrição do Produto_1024,654.58,27,"7"
8329,Produto_538,Descrição do Produto_538,360.30,50,"3"
8330,Produto_5852,Descrição do Produto_5852,798.48,38,"6"
8331,Produto_5199,Descrição do Produto_5199,337.22,52,"3"
8332,Produto_8587,Descrição do Produto_8587,228.55,72,"2"
8333,Produto_3556,Descrição do Produto_3556,971.20,20,"7"
8334,Produto_4456,Descrição do Produto_4456,13.03,54,"10"
8335,Produto_8040,Descrição do Produto_8040,25.77,18,"7"
8336,Produto_3260,Descrição do Produto_3260,17.05,72,"3"
8337,Produto_6994,Descrição do Produto_6994,747.16,53,"10"
8338,Produto_6876,Descrição do Produto_6876,69.05,7,"2"
8339,Produto_5942,Descrição do Produto_5942,762.47,96,"6"
8340,Produto_7388,Descrição do Produto_7388,519.11,95,"3"
8341,Produto_4892,Descrição do Produto_4892,419.90,32,"5"
8342,Produto_5926,Descrição do Produto_5926,261.25,42,"8"
8343,Produto_5244,Descrição do Produto_5244,664.24,29,"4"
8344,Produto_4772,Descrição do Produto_4772,123.14,4,"7"
8345,Produto_5431,Descrição do Produto_5431,845.68,77,"8"
8346,Produto_3471,Descrição do Produto_3471,907.59,19,"4"
8347,Produto_5457,Descrição do Produto_5457,95.19,49,"4"
8348,Produto_4473,Descrição do Produto_4473,57.82,49,"4"
8349,Produto_5387,Descrição do Produto_5387,163.08,65,"2"
8350,Produto_2168,Descrição do Produto_2168,58.16,61,"8"
8351,Produto_3165,Descrição do Produto_3165,775.59,20,"6"
8352,Produto_5978,Descrição do Produto_5978,864.93,67,"4"
8353,Produto_434,Descrição do Produto_434,176.10,39,"9"
8354,Produto_1460,Descrição do Produto_1460,950.06,91,"6"
8355,Produto_8149,Descrição do Produto_8149,672.42,77,"10"
8356,Produto_8582,Descrição do Produto_8582,831.54,26,"6"
8357,Produto_6358,Descrição do Produto_6358,482.84,36,"4"
8358,Produto_3904,Descrição do Produto_3904,551.19,20,"1"
8359,Produto_1971,Descrição do Produto_1971,330.32,94,"6"
8360,Produto_5413,Descrição do Produto_5413,476.29,31,"8"
8361,Produto_2018,Descrição do Produto_2018,646.09,55,"10"
8362,Produto_9342,Descrição do Produto_9342,712.43,55,"6"
8363,Produto_5082,Descrição do Produto_5082,193.42,48,"8"
8364,Produto_4395,Descrição do Produto_4395,32.42,99,"1"
8365,Produto_1373,Descrição do Produto_1373,307.75,56,"7"
8366,Produto_2426,Descrição do Produto_2426,884.67,72,"9"
8367,Produto_2565,Descrição do Produto_2565,470.83,93,"9"
8368,Produto_4014,Descrição do Produto_4014,166.87,17,"1"
8369,Produto_9216,Descrição do Produto_9216,840.04,47,"6"
8370,Produto_3473,Descrição do Produto_3473,346.83,74,"5"
8371,Produto_9108,Descrição do Produto_9108,50.72,84,"3"
8372,Produto_5005,Descrição do Produto_5005,348.31,22,"2"
8373,Produto_2407,Descrição do Produto_2407,351.62,32,"3"
8374,Produto_4563,Descrição do Produto_4563,237.89,1,"9"
8375,Produto_96,Descrição do Produto_96,524.75,48,"1"
8376,Produto_9102,Descrição do Produto_9102,72.49,30,"2"
8377,Produto_7525,Descrição do Produto_7525,453.24,47,"10"
8378,Produto_6600,Descrição do Produto_6600,17.78,37,"7"
8379,Produto_9891,Descrição do Produto_9891,30.48,27,"3"
8380,Produto_1336,Descrição do Produto_1336,835.64,66,"7"
8381,Produto_7931,Descrição do Produto_7931,850.36,96,"8"
8382,Produto_7122,Descrição do Produto_7122,457.44,95,"6"
8383,Produto_4439,Descrição do Produto_4439,767.26,30,"10"
8384,Produto_3417,Descrição do Produto_3417,809.27,7,"8"
8385,Produto_9220,Descrição do Produto_9220,746.20,39,"9"
8386,Produto_5858,Descrição do Produto_5858,899.99,79,"8"
8387,Produto_1724,Descrição do Produto_1724,615.09,12,"7"
8388,Produto_3805,Descrição do Produto_3805,316.80,12,"7"
8389,Produto_38,Descrição do Produto_38,291.56,85,"6"
8390,Produto_1851,Descrição do Produto_1851,210.97,63,"5"
8391,Produto_9438,Descrição do Produto_9438,749.52,39,"4"
8392,Produto_5481,Descrição do Produto_5481,485.65,1,"6"
8393,Produto_2734,Descrição do Produto_2734,130.67,86,"9"
8394,Produto_5380,Descrição do Produto_5380,790.45,28,"9"
8395,Produto_7385,Descrição do Produto_7385,281.70,14,"5"
8396,Produto_255,Descrição do Produto_255,689.41,64,"9"
8397,Produto_5777,Descrição do Produto_5777,949.90,58,"4"
8398,Produto_1149,Descrição do Produto_1149,979.49,68,"7"
8399,Produto_9145,Descrição do Produto_9145,892.67,4,"9"
8400,Produto_7311,Descrição do Produto_7311,404.69,99,"4"
8401,Produto_1214,Descrição do Produto_1214,783.88,5,"3"
8402,Produto_9226,Descrição do Produto_9226,193.73,77,"9"
8403,Produto_8381,Descrição do Produto_8381,729.27,55,"3"
8404,Produto_5826,Descrição do Produto_5826,166.88,27,"7"
8405,Produto_9220,Descrição do Produto_9220,989.81,56,"2"
8406,Produto_8717,Descrição do Produto_8717,144.97,13,"3"
8407,Produto_5958,Descrição do Produto_5958,828.57,83,"3"
8408,Produto_1020,Descrição do Produto_1020,501.26,92,"2"
8409,Produto_4724,Descrição do Produto_4724,528.91,61,"1"
8410,Produto_9465,Descrição do Produto_9465,747.57,60,"9"
8411,Produto_6382,Descrição do Produto_6382,879.92,20,"5"
8412,Produto_4579,Descrição do Produto_4579,151.62,41,"1"
8413,Produto_957,Descrição do Produto_957,209.05,74,"4"
8414,Produto_1849,Descrição do Produto_1849,998.34,2,"3"
8415,Produto_7170,Descrição do Produto_7170,814.02,47,"3"
8416,Produto_7888,Descrição do Produto_7888,346.26,64,"8"
8417,Produto_9788,Descrição do Produto_9788,278.90,92,"1"
8418,Produto_4629,Descrição do Produto_4629,830.90,36,"1"
8419,Produto_1996,Descrição do Produto_1996,669.75,64,"2"
8420,Produto_2239,Descrição do Produto_2239,187.82,55,"6"
8421,Produto_900,Descrição do Produto_900,164.34,82,"2"
8422,Produto_3332,Descrição do Produto_3332,101.75,46,"4"
8423,Produto_8494,Descrição do Produto_8494,878.89,6,"9"
8424,Produto_164,Descrição do Produto_164,69.26,62,"10"
8425,Produto_8336,Descrição do Produto_8336,535.04,97,"9"
8426,Produto_4232,Descrição do Produto_4232,462.16,8,"1"
8427,Produto_3302,Descrição do Produto_3302,579.48,16,"8"
8428,Produto_8400,Descrição do Produto_8400,508.08,51,"8"
8429,Produto_1659,Descrição do Produto_1659,594.80,12,"6"
8430,Produto_6654,Descrição do Produto_6654,386.45,29,"4"
8431,Produto_1310,Descrição do Produto_1310,512.46,6,"7"
8432,Produto_6991,Descrição do Produto_6991,584.53,88,"6"
8433,Produto_8115,Descrição do Produto_8115,526.17,85,"8"
8434,Produto_4854,Descrição do Produto_4854,814.54,95,"10"
8435,Produto_5892,Descrição do Produto_5892,884.30,50,"10"
8436,Produto_3859,Descrição do Produto_3859,204.60,70,"8"
8437,Produto_8268,Descrição do Produto_8268,708.82,13,"9"
8438,Produto_6587,Descrição do Produto_6587,943.34,1,"5"
8439,Produto_3015,Descrição do Produto_3015,18.38,6,"6"
8440,Produto_5203,Descrição do Produto_5203,869.80,62,"3"
8441,Produto_2239,Descrição do Produto_2239,678.84,82,"9"
8442,Produto_5502,Descrição do Produto_5502,318.15,81,"7"
8443,Produto_226,Descrição do Produto_226,456.38,41,"3"
8444,Produto_1837,Descrição do Produto_1837,763.19,77,"5"
8445,Produto_6179,Descrição do Produto_6179,633.42,71,"4"
8446,Produto_2510,Descrição do Produto_2510,546.01,28,"3"
8447,Produto_1710,Descrição do Produto_1710,812.76,34,"1"
8448,Produto_4691,Descrição do Produto_4691,732.23,8,"8"
8449,Produto_4310,Descrição do Produto_4310,449.75,20,"8"
8450,Produto_4013,Descrição do Produto_4013,451.59,10,"4"
8451,Produto_8564,Descrição do Produto_8564,981.03,21,"1"
8452,Produto_8027,Descrição do Produto_8027,484.56,49,"8"
8453,Produto_9950,Descrição do Produto_9950,502.12,34,"1"
8454,Produto_3963,Descrição do Produto_3963,968.00,70,"4"
8455,Produto_1087,Descrição do Produto_1087,698.06,65,"9"
8456,Produto_5816,Descrição do Produto_5816,117.58,73,"1"
8457,Produto_5863,Descrição do Produto_5863,812.52,74,"6"
8458,Produto_369,Descrição do Produto_369,263.71,53,"8"
8459,Produto_2667,Descrição do Produto_2667,201.28,94,"5"
8460,Produto_5947,Descrição do Produto_5947,480.19,82,"4"
8461,Produto_7082,Descrição do Produto_7082,297.01,60,"7"
8462,Produto_1862,Descrição do Produto_1862,53.11,86,"10"
8463,Produto_142,Descrição do Produto_142,821.19,95,"3"
8464,Produto_8200,Descrição do Produto_8200,464.54,1,"1"
8465,Produto_2419,Descrição do Produto_2419,640.95,7,"2"
8466,Produto_1218,Descrição do Produto_1218,907.27,2,"7"
8467,Produto_4717,Descrição do Produto_4717,13.03,8,"10"
8468,Produto_8120,Descrição do Produto_8120,939.84,99,"7"
8469,Produto_4270,Descrição do Produto_4270,247.63,34,"4"
8470,Produto_8554,Descrição do Produto_8554,807.16,55,"1"
8471,Produto_8998,Descrição do Produto_8998,713.62,18,"7"
8472,Produto_6942,Descrição do Produto_6942,138.98,73,"4"
8473,Produto_3046,Descrição do Produto_3046,34.40,12,"5"
8474,Produto_7307,Descrição do Produto_7307,697.70,64,"10"
8475,Produto_1284,Descrição do Produto_1284,145.11,54,"1"
8476,Produto_9769,Descrição do Produto_9769,272.45,61,"7"
8477,Produto_5503,Descrição do Produto_5503,892.89,64,"6"
8478,Produto_9935,Descrição do Produto_9935,891.95,18,"1"
8479,Produto_4025,Descrição do Produto_4025,935.01,37,"2"
8480,Produto_7562,Descrição do Produto_7562,645.52,97,"8"
8481,Produto_1863,Descrição do Produto_1863,987.86,26,"8"
8482,Produto_3159,Descrição do Produto_3159,225.21,30,"5"
8483,Produto_5989,Descrição do Produto_5989,580.13,15,"2"
8484,Produto_6473,Descrição do Produto_6473,127.52,57,"10"
8485,Produto_7693,Descrição do Produto_7693,975.85,39,"1"
8486,Produto_7772,Descrição do Produto_7772,843.05,53,"2"
8487,Produto_8947,Descrição do Produto_8947,452.89,43,"5"
8488,Produto_4151,Descrição do Produto_4151,70.32,53,"4"
8489,Produto_1526,Descrição do Produto_1526,651.69,34,"3"
8490,Produto_7259,Descrição do Produto_7259,865.22,22,"1"
8491,Produto_6838,Descrição do Produto_6838,697.36,95,"5"
8492,Produto_9693,Descrição do Produto_9693,141.18,31,"4"
8493,Produto_9738,Descrição do Produto_9738,663.61,53,"4"
8494,Produto_7038,Descrição do Produto_7038,256.48,31,"7"
8495,Produto_3755,Descrição do Produto_3755,230.66,58,"2"
8496,Produto_1392,Descrição do Produto_1392,802.79,70,"8"
8497,Produto_2733,Descrição do Produto_2733,63.95,46,"1"
8498,Produto_7394,Descrição do Produto_7394,365.61,3,"5"
8499,Produto_6948,Descrição do Produto_6948,569.55,13,"10"
8500,Produto_518,Descrição do Produto_518,434.72,3,"10"
8501,Produto_866,Descrição do Produto_866,759.59,72,"10"
8502,Produto_9479,Descrição do Produto_9479,838.87,18,"6"
8503,Produto_757,Descrição do Produto_757,461.58,8,"3"
8504,Produto_7101,Descrição do Produto_7101,621.75,95,"10"
8505,Produto_207,Descrição do Produto_207,832.14,13,"10"
8506,Produto_5322,Descrição do Produto_5322,222.49,53,"7"
8507,Produto_939,Descrição do Produto_939,95.12,34,"5"
8508,Produto_8958,Descrição do Produto_8958,502.82,90,"3"
8509,Produto_2700,Descrição do Produto_2700,736.81,52,"7"
8510,Produto_8565,Descrição do Produto_8565,944.61,44,"10"
8511,Produto_5886,Descrição do Produto_5886,674.52,15,"8"
8512,Produto_9604,Descrição do Produto_9604,579.32,87,"3"
8513,Produto_7458,Descrição do Produto_7458,449.61,99,"10"
8514,Produto_6892,Descrição do Produto_6892,570.15,68,"7"
8515,Produto_8233,Descrição do Produto_8233,952.35,42,"10"
8516,Produto_4872,Descrição do Produto_4872,869.26,47,"6"
8517,Produto_9430,Descrição do Produto_9430,319.76,56,"5"
8518,Produto_2224,Descrição do Produto_2224,54.69,68,"6"
8519,Produto_7361,Descrição do Produto_7361,71.47,38,"3"
8520,Produto_1304,Descrição do Produto_1304,651.34,53,"4"
8521,Produto_7654,Descrição do Produto_7654,889.59,94,"1"
8522,Produto_4917,Descrição do Produto_4917,411.85,94,"4"
8523,Produto_4554,Descrição do Produto_4554,182.29,20,"3"
8524,Produto_9796,Descrição do Produto_9796,658.05,33,"9"
8525,Produto_7356,Descrição do Produto_7356,505.74,31,"7"
8526,Produto_8546,Descrição do Produto_8546,496.11,30,"1"
8527,Produto_1389,Descrição do Produto_1389,21.88,65,"8"
8528,Produto_3804,Descrição do Produto_3804,880.74,56,"8"
8529,Produto_3132,Descrição do Produto_3132,705.65,86,"7"
8530,Produto_7628,Descrição do Produto_7628,851.35,81,"4"
8531,Produto_6264,Descrição do Produto_6264,955.09,95,"2"
8532,Produto_2801,Descrição do Produto_2801,914.23,42,"3"
8533,Produto_7006,Descrição do Produto_7006,806.53,23,"7"
8534,Produto_5138,Descrição do Produto_5138,752.03,13,"7"
8535,Produto_8240,Descrição do Produto_8240,455.21,3,"5"
8536,Produto_931,Descrição do Produto_931,77.00,74,"6"
8537,Produto_6338,Descrição do Produto_6338,636.14,98,"1"
8538,Produto_687,Descrição do Produto_687,237.74,33,"3"
8539,Produto_2964,Descrição do Produto_2964,712.84,83,"2"
8540,Produto_8455,Descrição do Produto_8455,536.02,59,"5"
8541,Produto_9906,Descrição do Produto_9906,129.43,48,"9"
8542,Produto_3819,Descrição do Produto_3819,628.02,77,"5"
